?matrix_label	?char_number	?char_label	?symbol	?state_label	?entity	?entity_label	?quality	?quality_label	?related_entity	?related_entity_label	?attributes
DiDario_2004.xml	112	Posição do processo coronóide na maxila inferior - multiestado ordenado	2	posicionado próximo à extremidade anterior da maxila	<http://purl.obolibrary.org/obo/UBERON_0011598>	coronoid bone	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0002397>	maxilla	position
DiDario_2004.xml	7	Articulação mesetmóide/vômer (Fink e Fink, 1981#2)	1	mesetmóide articula-se anteriormente ao vômer	<http://purl.obolibrary.org/obo/UBERON_0011238>	mesethmoid bone	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002396>	vomer	structure
Coburn_Cavender_1992.xml	109	Coracoid anteriorly	1	coracoid do not contact cleithrum anteriorly	<http://purl.obolibrary.org/obo/UBERON_0004743>	coracoid bone	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_0004741>	cleithrum	structure
Coburn_Cavender_1992.xml	46	Orbitosphenoid septum	1	with extended parasphenoid contact and parasphenoid with keel posterior to orbitosphenoid septum	<http://purl.obolibrary.org/obo/UBERON_2002120>	orbitosphenoid septum	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_0004745>	parasphenoid	structure
DiDario_2004.xml	7	Articulação mesetmóide/vômer (Fink e Fink, 1981#2)	0	mesetmóide articula-se dorsalmente ao vômer	<http://purl.obolibrary.org/obo/UBERON_0011238>	mesethmoid bone	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002396>	vomer	structure
Bockman_1998.xml	222	Extensão da membrana entre os raios caudais internos	0	até a extremidade distal dos raios	<http://purl.org/phenoscape/uuid/b8e83ab1-cc69-41af-b1aa-5545e77327a7>	[integument and (part_of some caudal fin)]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/8c24d3c7-ef3d-4932-b70a-c948aa05d939>	[distal region and (part_of some caudal fin lepidotrichium)]	position
Coburn_Cavender_1992.xml	46	Orbitosphenoid septum	0	contacts parasphenoid normally	<http://purl.obolibrary.org/obo/UBERON_2002120>	orbitosphenoid septum	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_0004745>	parasphenoid	structure
Grande_Poyato_1999.xml	1	Pterosphenoids	0	well developed and articulating with each other	<http://purl.obolibrary.org/obo/UBERON_2000419>	pterosphenoid	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.org/phenoscape/uuid/1e133fcf-c602-4d74-990d-bb327e8ac78a>	[contralateral side and (part_of some pterosphenoid)]	structure
Tyler_Santini_2005.xml	105	Dorsal- and/or anal-fin spine, ring-link articulation with pterygiophore	1	ring-link structure present between the base of the spine and the distal end of the pterygiophore	<http://purl.org/phenoscape/uuid/343d7bc5-6fcd-4449-aab9-655eb9efb164>	[basal region and (part_of some anal fin spine)]	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.org/phenoscape/uuid/25db124f-7951-45f3-849b-c596e5b50953>	[proximal region and (part_of some anal fin pterygiophore)]	structure
OConnor_etal.xml	235	Distal tarsometatarsus, trochlea in distal view	1	metatarsal II slightly displaced plantarly with respect to III and IV	<http://purl.obolibrary.org/obo/UBERON_0003651>	metatarsal bone of digit 2	<http://purl.obolibrary.org/obo/PATO_0002181>	displaced	<http://purl.obolibrary.org/obo/UBERON_0003652>	metatarsal bone of digit 3	position
OConnor_etal.xml	235	Distal tarsometatarsus, trochlea in distal view	1	metatarsal II slightly displaced plantarly with respect to III and IV	<http://purl.obolibrary.org/obo/UBERON_0003651>	metatarsal bone of digit 2	<http://purl.obolibrary.org/obo/PATO_0002181>	displaced	<http://purl.obolibrary.org/obo/UBERON_0003653>	metatarsal bone of digit 4	position
OConnor_etal.xml	235	Distal tarsometatarsus, trochlea in distal view	2	metatarsal II strongly displaced plantarly in respect to III and IV, such that there is little or no overlap in medial view	<http://purl.obolibrary.org/obo/UBERON_0003651>	metatarsal bone of digit 2	<http://purl.obolibrary.org/obo/PATO_0002181>	displaced	<http://purl.obolibrary.org/obo/UBERON_0003652>	metatarsal bone of digit 3	position
OConnor_etal.xml	235	Distal tarsometatarsus, trochlea in distal view	2	metatarsal II strongly displaced plantarly in respect to III and IV, such that there is little or no overlap in medial view	<http://purl.obolibrary.org/obo/UBERON_0003651>	metatarsal bone of digit 2	<http://purl.obolibrary.org/obo/PATO_0002181>	displaced	<http://purl.obolibrary.org/obo/UBERON_0003653>	metatarsal bone of digit 4	position
Zanata_Vari_2005.xml	140	Separation and mode of contact of medial portions of ischiatic processes on contralateral pelvic bones	0	processes positioned relatively distant from each other and connected by cartilage and ligaments along relatively narrow region, or if in direct contact, then area of contact of process limited and not in form of broad, smooth surface	<http://purl.obolibrary.org/obo/UBERON_2001734>	posterior process of basipterygium	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/c0c0ceda-0f84-4d6d-a67e-c18c16e1b9e6>	[contralateral side and (part_of some posterior process of basipterygium)]	position
Mayden_1989.xml	77	Optic foramen	a	bordered largely by orbitosphenoid	<http://purl.obolibrary.org/obo/UBERON_0005745>	optic canal	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002478>	orbitosphenoid	structure
Mayden_1989.xml	77	Optic foramen	b	bordered largely by pterosphenoid	<http://purl.obolibrary.org/obo/UBERON_0005745>	optic canal	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2000419>	pterosphenoid	structure
Trueb_Ross_Smith_2005.xml	38	Relationship of lateral end of clavicle to scapula	0	articulating with medial edge of pars acromialis	<http://purl.org/phenoscape/uuid/d98d0eb4-2785-42a9-a461-e60d5e3f8182>	[lateral margin and (part_of some clavicle)]	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_3000752>	pars acromialis	structure
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	3	anterior tip of pelvic bone lies near cleithrum	<http://purl.obolibrary.org/obo/UBERON_2000623>	basipterygium bone	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0004741>	cleithrum	position
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	0	anterior tip of pelvic bone occurs in region ventral to tips of second to third pleural ribs	<http://purl.obolibrary.org/obo/UBERON_2000623>	basipterygium bone	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0003252>	thoracic rib cage	position
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	2	anterior tip of pelvic bone occurs anterior to ventral tip of first pleural rib	<http://purl.obolibrary.org/obo/UBERON_2000623>	basipterygium bone	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0003252>	thoracic rib cage	position
Weitzman_Menezes_1998.xml	19	Location of pelvic bone	1	pelvic bone is located so that in lateral view its anterior tip lies between or slightly anterior to ventral tips of anterior two pleural ribs	<http://purl.obolibrary.org/obo/UBERON_2000623>	basipterygium bone	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0003252>	thoracic rib cage	position
Poyato_Ariza_1996.xml	23	Symplectic	2	short and separated from the quadrate	<http://purl.obolibrary.org/obo/UBERON_2000692>	symplectic	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_0006597>	quadrate bone	structure
OConnor_etal.xml	174	Length of manus (semilunate carpal + major metacarpal and digit) relative to humerus	2	shorter	<http://purl.org/phenoscape/uuid/d53abd49-aa46-44ee-9d77-87f8ae2b0b5e>	[length and (inheres_in some skeleton of manus)]	<http://purl.obolibrary.org/obo/PATO_0000574>	decreased length	<http://purl.org/phenoscape/uuid/fe8a5bdb-cc1a-4624-b979-75bdbd2110cb>	[length and (inheres_in some humerus)]	size
Bockman_1998.xml	210	Ponto de término da hipurapófise secundária	0	estendendo-se até a base do hipural 1	<http://purl.obolibrary.org/obo/UBERON_2001028>	hypurapophysis	<http://purl.obolibrary.org/obo/PATO_0001590>	overlap with	<http://purl.obolibrary.org/obo/UBERON_2001560>	hypural 1	structure
Bockman_1998.xml	210	Ponto de término da hipurapófise secundária	1	estendendo-se até a base do hipural 2	<http://purl.obolibrary.org/obo/UBERON_2001028>	hypurapophysis	<http://purl.obolibrary.org/obo/PATO_0001590>	overlap with	<http://purl.obolibrary.org/obo/UBERON_2001561>	hypural 2	structure
Toledo-Piza_2000.xml	53	Baudelot’s ligament	1	connected to lateral process of second vertebra	<http://purl.obolibrary.org/obo/UBERON_2001683>	transcapular ligament	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0001093>	vertebral bone 2	structure
Toledo-Piza_2000.xml	53	Baudelot’s ligament	0	not connected to lateral process of second vertebra	<http://purl.obolibrary.org/obo/UBERON_2001683>	transcapular ligament	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0001093>	vertebral bone 2	structure
Nesbitt_2011.xml	296	Ischium, proximal articular surfaces:	1	articular surfaces with the ilium and the pubis continuous but separated by a fossa	<http://purl.org/phenoscape/uuid/59d93aad-5208-4d99-b743-39cdb884ab3d>	[articular surface and (part_of some (proximal region and (part_of some ischium)))]	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.org/phenoscape/uuid/a846f0f2-b71c-4b4f-89ad-eed5f60ede20>	[articular surface and (part_of some ilium)]	structure
Grande_Poyato_1999.xml	84	Hypurals 1 and 2	1	fused (at least partially) to each other	<http://purl.obolibrary.org/obo/UBERON_2001560>	hypural 1	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_2001561>	hypural 2	structure
Benson_2012.xml	188	Interclavicle, angle of head	0	low angle, interclavicle weakly curved in lateral view	<http://purl.org/phenoscape/uuid/03d3c02e-7196-4879-aff3-a7ef83d72f59>	[proximal region and (part_of some interclavicle)]	<http://purl.obolibrary.org/obo/PATO_0002328>	decreased angle to	<http://purl.obolibrary.org/obo/UBERON_0011655>	interclavicle	position
Grande_Poyato_1999.xml	93	Lateral line	0	not extending to posterior margin of hypurals	<http://purl.org/phenoscape/uuid/6b600263-f857-4355-b6bb-89a007491169>	[posterior margin and (part_of some trunk sensory canal)]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/951f0ed9-d946-4e65-8f63-191c6a4c7dfd>	[posterior margin and (part_of some hypural)]	position
DiDario_2004.xml	403	Primeiro e segundo hipurais (Vari, 1979#5)	1	fusionados	<http://purl.obolibrary.org/obo/UBERON_2001560>	hypural 1	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_2001561>	hypural 2	structure
Toledo-Piza_2000.xml	35	Foramen in anterior portion of snout for dentary canine	1	delimited anteriorly and laterally by the premaxilla, posteriorly and posteromedially by ascending process of maxilla and anteromedially by vomer- mesethmoid, with ascending process of maxilla passing posterior to dentary canine	<http://purl.org/phenoscape/uuid/e54ffadf-c498-4672-8efd-fcd6df59bd22>	[anatomical space and (part_of some snout)]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0002244>	premaxilla	position
dePinna_1996.xml	90	First dorsal fin pterygiophore	0	both the ventral portion of the pterygiophore and its corresponding neural spine are formed mostly of smooth laminar bone, frequently with long laminar flanges for muscle insertion	<http://purl.obolibrary.org/obo/UBERON_2001419>	dorsal fin pterygiophore	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0001076>	neural spine	structure
dePinna_1996.xml	90	First dorsal fin pterygiophore	1	ventral tip of first dorsal fin pterygiophore and corresponding neural spines with contacting facets (ventral tip of first dorsal fin pterygiophore and corresponding neural spines with contacting facets)	<http://purl.obolibrary.org/obo/UBERON_2001419>	dorsal fin pterygiophore	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0001076>	neural spine	structure
dePinna_etal_2007.xml	64	Size of uncinate process of first hypobranchial	1	longer than free anterior margin of bone	<http://purl.org/phenoscape/uuid/331808dd-34af-4691-beb5-099236112fbf>	[anatomical projection and (part_of some hypobranchial 1 bone)]	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.org/phenoscape/uuid/8edfe1db-d263-4e5b-a4de-4b28e55dd78c>	[anterior margin and (part_of some hypobranchial 1 bone)]	size
Tyler_etal_2003.xml	84	Basipterygia articulation	0	medial processes of basipterygia broadly overlap at level of pelvic fin	<http://purl.org/phenoscape/uuid/a4c69cf8-759a-4449-92f0-4f1c063d531a>	[anatomical projection and (part_of some (medial region and (part_of some basipterygium bone)))]	<http://purl.obolibrary.org/obo/PATO_0001590>	overlap with	<http://purl.org/phenoscape/uuid/eb3f17be-97ba-40d2-93f4-c5aec00f4bf8>	[anatomical projection and (part_of some (medial region and (part_of some basipterygium bone)))]	structure
Baldwin_Johnson_1996.xml	86	Medial Processes of Pelvic Girdle Joined Medially by Cartilage	1	Medial processes joined medially by cartilage	<http://purl.org/phenoscape/uuid/c376ef15-8626-4595-9cde-f4112114e4a8>	[anatomical projection and (part_of some (medial region and (part_of some pelvic girdle skeleton)))]	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.org/phenoscape/uuid/fd8c9328-52e4-4265-bbee-035a9617f8c1>	[anatomical projection and (part_of some (medial region and (part_of some pelvic girdle skeleton)))]	structure
dePinna_etal_2007.xml	33	Contact between the sphenotic and supraoccipital	0	present	<http://purl.obolibrary.org/obo/UBERON_2000587>	sphenotic	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_0004747>	supraoccipital bone	structure
Fink_Fink_1981+1996.xml	121	Anus location	0	the anus is located posterior to the midlength of the body, between the pelvic and anal fins	<http://purl.obolibrary.org/obo/UBERON_0000931>	proctodeum	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0000468>	multi-cellular organism	position
Fink_Fink_1981+1996.xml	121	Anus location	1	in gymnotoids, the anus is located well anterior on the body, ventral or anterior to the pectoral-fin origin	<http://purl.obolibrary.org/obo/UBERON_0000931>	proctodeum	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_0000151>	pectoral fin	position
Fabrezi_2006.xml	64	Postaxial carpals (ulnare and distals 5 and 4)	3	ulnare and 5 fused, 4 free	<http://purl.obolibrary.org/obo/UBERON_0010739>	distal carpal bone 5	<http://purl.obolibrary.org/obo/PATO_0000651>	unfused from	<http://purl.obolibrary.org/obo/UBERON_0001433>	distal carpal bone 4	structure
Fabrezi_2006.xml	64	Postaxial carpals (ulnare and distals 5 and 4)	1	ulnare free; 5 and 4 fused	<http://purl.obolibrary.org/obo/UBERON_0010739>	distal carpal bone 5	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0001433>	distal carpal bone 4	structure
Fabrezi_2006.xml	64	Postaxial carpals (ulnare and distals 5 and 4)	2	ulnare free; 5, 4 and 3 fused	<http://purl.obolibrary.org/obo/UBERON_0010739>	distal carpal bone 5	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0001432>	distal carpal bone 3	structure
Tyler_Santini_2005.xml	42	Baudelot’s ligament, placement of the proximal attachment	3	to both the basioccipital and the first vertebra	<http://purl.org/phenoscape/uuid/61c0cc2c-fbee-4bf7-bbe7-524c39ba264f>	[proximal region and (part_of some transcapular ligament)]	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_0001092>	vertebral bone 1	structure
Tyler_Santini_2005.xml	52	Hypurals, degree of fusion (+ indicates fused together)	6	hypurals 1 and 2 are in close contact but not fused, and hypurals 3 + 4 are fused together and probably fused to the centrum	<http://purl.obolibrary.org/obo/UBERON_2001560>	hypural 1	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_2001561>	hypural 2	structure
Bornbusch_1995.xml	25	Hyomandibula and quadrate	0	hyomandibula and quadrate in most silurids have a synchondral contact	<http://purl.obolibrary.org/obo/UBERON_0011606>	hyomandibular bone	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0006597>	quadrate bone	structure
